customer_id,treated,converted,tenure_months,avg_workouts_week,streak_active,support_tickets_30d,plan_type
C03534,0,0,54.5,2.0,1,2,monthly
C03535,0,1,60.0,4.4,1,0,monthly
C03536,0,0,53.9,1.7,0,0,monthly
C03537,1,0,60.0,2.7,1,0,monthly
C03538,0,1,60.0,1.2,1,1,monthly
C03539,1,1,60.0,2.1,0,2,monthly
C03540,1,0,60.0,2.3,1,0,annual
C03541,1,1,43.7,4.1,1,1,monthly
C03542,1,1,51.0,1.5,0,1,annual
C03543,0,1,58.6,1.5,0,0,monthly
C03544,1,1,54.8,3.4,1,0,monthly
C03545,1,0,60.0,3.2,1,0,monthly
C03546,1,1,57.3,3.7,1,2,monthly
C03547,0,1,60.0,1.3,1,0,monthly
C03548,0,0,60.0,0.6,1,0,monthly
C03549,0,0,60.0,3.3,0,0,monthly
C03550,1,0,60.0,0.8,1,1,annual
C03551,0,1,60.0,1.2,1,0,annual
C03552,0,0,60.0,2.1,1,2,monthly
C03553,0,0,60.0,1.0,0,1,annual
C03554,0,1,60.0,2.3,1,1,monthly
C03555,1,1,60.0,2.1,0,0,annual
C03556,0,0,60.0,1.4,0,1,monthly
C03557,0,0,57.9,4.9,1,1,monthly
C03558,1,0,60.0,0.5,0,1,monthly
C03559,0,0,60.0,1.3,0,1,monthly
C03560,1,1,44.9,3.4,1,0,annual
C03561,0,1,60.0,2.0,1,0,monthly
C03562,0,0,60.0,1.7,1,1,annual
C03563,1,1,60.0,2.7,1,1,monthly
C03564,1,1,60.0,1.9,1,1,monthly
C03565,0,0,58.7,3.6,0,1,annual
C03566,0,1,60.0,3.9,1,0,annual
C03567,0,0,60.0,5.5,1,1,annual
C03568,1,1,60.0,4.0,1,0,monthly
C03569,1,1,60.0,1.0,1,0,monthly
C03570,0,1,60.0,3.8,0,1,monthly
C03571,0,0,60.0,1.7,0,0,monthly
C03572,1,0,60.0,2.8,0,1,monthly
C03573,0,0,40.7,3.2,1,0,monthly
C03574,1,1,60.0,1.5,0,1,annual
C03575,0,1,60.0,2.1,1,1,monthly
C03576,0,1,60.0,1.9,0,1,monthly
C03577,1,0,59.1,1.7,1,0,monthly
C03578,0,0,60.0,3.8,1,1,monthly
C03579,0,1,60.0,0.6,1,2,monthly
C03580,0,0,46.5,1.3,1,0,monthly
C03581,0,1,60.0,4.1,1,1,annual
C03582,0,1,60.0,2.4,0,0,annual
C03583,1,1,43.1,2.2,0,0,annual
C03584,0,1,60.0,5.3,1,2,monthly
C03585,1,1,60.0,2.6,0,2,monthly
C03586,0,0,51.3,2.1,0,1,monthly
C03587,1,0,60.0,3.9,0,2,monthly
C03588,1,0,49.7,3.7,0,1,monthly
C03589,0,1,60.0,5.1,1,1,annual
C03590,0,1,60.0,3.9,1,1,monthly
C03591,0,0,35.6,1.3,1,1,monthly
C03592,1,1,60.0,5.5,1,1,annual
C03593,0,0,60.0,1.3,0,0,monthly
C03594,1,0,60.0,7.7,1,0,monthly
C03595,1,0,60.0,4.1,1,1,annual
C03596,1,1,46.1,4.9,1,1,monthly
C03597,0,0,60.0,1.1,0,1,annual
C03598,1,1,60.0,4.0,0,1,monthly
C03599,0,0,60.0,1.1,1,3,annual
C03600,1,1,60.0,2.0,1,0,monthly
C03601,0,1,60.0,0.4,1,0,monthly
C03602,0,1,60.0,1.3,0,0,monthly
C03603,1,1,51.2,0.8,1,0,monthly
C03604,1,1,58.0,1.9,0,1,annual
C03605,1,1,60.0,2.8,0,3,monthly
C03606,1,1,60.0,2.5,0,0,annual
C03607,0,0,60.0,9.1,0,0,monthly
C03608,0,1,60.0,3.2,1,1,annual
C03609,0,0,60.0,3.4,0,0,monthly
C03610,1,0,60.0,3.3,0,3,monthly
C03611,1,0,53.1,1.7,0,2,annual
C03612,0,1,60.0,1.6,0,0,annual
C03613,1,1,60.0,2.4,0,2,annual
C03614,0,1,54.7,2.5,0,0,monthly
C03615,1,0,44.7,2.2,0,3,annual
C03616,0,1,60.0,4.5,1,0,monthly
C03617,0,0,47.4,3.8,0,0,annual
C03618,0,0,60.0,2.9,0,2,monthly
C03619,0,0,56.3,1.7,1,2,monthly
C03620,1,1,60.0,1.2,1,0,annual
C03621,1,1,60.0,3.4,1,0,annual
C03622,1,0,60.0,2.6,1,1,annual
C03623,1,1,60.0,3.4,1,2,annual
C03624,1,1,60.0,4.6,0,0,annual
C03625,1,1,60.0,1.0,1,1,monthly
C03626,1,0,48.4,3.8,1,1,annual
C03627,1,1,60.0,0.9,1,0,monthly
C03628,0,1,60.0,4.0,0,1,monthly
C03629,0,1,60.0,2.5,1,0,annual
C03630,0,1,60.0,2.8,1,0,annual
C03631,1,1,60.0,4.5,1,1,annual
C03632,1,1,60.0,0.9,1,0,monthly
C03633,0,1,60.0,0.4,1,1,monthly
C03634,0,1,60.0,5.1,1,1,annual
C03635,1,0,49.8,6.0,0,0,monthly
C03636,0,0,60.0,3.8,0,1,annual
C03637,0,1,60.0,2.8,0,1,annual
C03638,0,1,49.9,1.6,0,0,annual
C03639,0,0,60.0,3.0,0,1,annual
C03640,0,1,60.0,2.3,1,0,monthly
C03641,0,1,60.0,4.6,1,0,monthly
C03642,1,1,42.5,2.3,0,2,monthly
C03643,0,1,60.0,3.2,1,0,annual
C03644,1,1,60.0,0.5,0,0,monthly
C03645,0,0,60.0,3.0,1,0,annual
C03646,0,1,55.0,6.9,0,0,monthly
C03647,1,1,59.5,1.9,1,0,annual
C03648,0,0,50.2,0.8,1,1,monthly
C03649,0,1,60.0,2.7,0,2,monthly
C03650,1,1,55.6,4.6,1,0,annual
C03651,0,0,55.1,3.8,1,2,annual
C03652,0,1,59.1,8.6,0,0,monthly
C03653,1,0,60.0,2.8,1,1,annual
C03654,1,1,60.0,4.9,1,0,monthly
C03655,1,1,57.8,1.6,0,3,monthly
C03656,0,0,60.0,0.6,0,1,monthly
C03657,1,1,60.0,1.4,1,1,annual
C03658,0,0,32.1,1.7,1,1,monthly
C03659,1,1,60.0,2.2,0,0,annual
C03660,0,0,60.0,4.4,1,0,monthly
C03661,1,1,60.0,1.9,0,1,monthly
C03662,1,0,60.0,3.4,1,1,monthly
C03663,0,1,60.0,2.9,1,1,annual
C03664,0,1,48.9,2.9,1,0,annual
C03665,0,0,60.0,3.4,1,1,monthly
C03666,0,1,60.0,3.2,1,1,monthly
C03667,1,0,60.0,1.1,0,0,monthly
C03668,0,1,52.5,2.0,1,0,annual
C03669,1,1,33.6,1.1,0,0,monthly
C03670,1,0,60.0,2.1,1,0,monthly
C03671,1,0,52.0,2.2,1,0,monthly
C03672,0,0,60.0,3.6,0,1,annual
C03673,0,0,60.0,3.3,1,1,monthly
C03674,1,1,51.1,4.8,1,2,monthly
C03675,1,1,60.0,0.3,1,0,annual
C03676,1,0,60.0,3.0,0,1,monthly
C03677,1,1,60.0,4.2,0,0,annual
C03678,0,0,60.0,2.9,1,1,monthly
C03679,0,0,60.0,0.6,1,2,monthly
C03680,0,1,60.0,4.5,1,0,monthly
C03681,0,0,52.3,4.1,1,0,monthly
C03682,1,1,60.0,1.5,1,0,monthly
C03683,1,1,60.0,1.1,1,1,monthly
C03684,0,0,60.0,2.3,1,0,monthly
C03685,0,0,60.0,5.1,0,0,monthly
C03686,0,1,60.0,6.7,0,1,monthly
C03687,1,1,60.0,5.6,1,2,monthly
C03688,1,0,60.0,2.0,0,0,monthly
C03689,0,0,60.0,1.7,1,2,monthly
C03690,1,1,50.3,3.4,1,0,monthly
C03691,0,0,60.0,3.6,0,1,monthly
C03692,0,1,59.1,4.6,1,0,monthly
C03693,0,0,39.8,4.0,1,1,monthly
C03694,1,0,60.0,1.1,1,1,monthly
C03695,0,1,60.0,1.1,0,0,annual
C03696,1,0,60.0,1.3,1,1,monthly
C03697,0,0,60.0,3.1,1,1,monthly
C03698,0,1,53.4,4.3,1,0,annual
C03699,0,1,49.4,4.4,1,0,annual
C03700,1,0,57.7,2.4,0,1,monthly
C03701,1,0,54.5,0.2,1,0,monthly
C03702,1,1,60.0,2.7,1,0,annual
C03703,1,1,47.8,3.2,0,1,annual
C03704,0,1,54.6,3.5,1,2,annual
C03705,1,0,60.0,0.9,1,0,monthly
C03706,0,0,60.0,7.3,1,1,monthly
C03707,1,0,60.0,0.9,1,1,monthly
C03708,0,0,60.0,2.4,1,0,annual
C03709,1,1,60.0,1.2,1,1,monthly
C03710,1,1,60.0,1.0,1,0,annual
C03711,1,1,60.0,4.4,1,2,annual
C03712,0,0,60.0,5.4,1,3,monthly
C03713,1,0,47.0,5.0,1,2,monthly
C03714,0,1,60.0,1.8,1,1,annual
C03715,1,1,60.0,2.0,1,0,monthly
C03716,1,1,60.0,2.9,1,1,annual
C03717,0,0,60.0,2.9,0,2,annual
C03718,0,1,60.0,1.5,0,0,monthly
C03719,0,0,60.0,0.7,1,1,monthly
C03720,1,1,55.8,6.6,1,1,annual
C03721,1,0,60.0,2.4,0,1,monthly
C03722,1,0,60.0,3.0,1,0,monthly
C03723,0,1,47.4,5.7,0,0,monthly
C03724,1,1,57.7,1.0,1,0,annual
C03725,1,0,60.0,1.7,0,1,monthly
C03726,0,0,60.0,0.4,1,2,annual
C03727,1,1,60.0,2.5,1,1,monthly
C03728,0,0,60.0,1.5,1,1,monthly
C03729,0,0,45.0,1.5,0,0,monthly
C03730,0,0,60.0,2.2,1,0,monthly
C03731,1,1,60.0,3.6,1,2,annual
C03732,0,1,60.0,1.1,0,0,annual
C03733,0,1,60.0,6.6,0,1,monthly
C03734,0,0,60.0,3.7,1,1,monthly
C03735,0,0,42.9,3.4,0,0,annual
C03736,1,0,60.0,2.1,0,3,monthly
C03737,0,0,42.0,4.1,1,1,monthly
C03738,0,0,60.0,1.5,1,0,monthly
C03739,1,1,60.0,1.6,1,1,annual
C03740,1,0,54.3,3.8,0,1,monthly
C03741,1,0,60.0,5.9,1,2,monthly
C03742,0,0,60.0,1.0,0,0,monthly
C03743,0,0,60.0,4.3,0,2,monthly
C03744,1,0,60.0,1.3,1,1,monthly
C03745,0,0,60.0,2.0,0,2,annual
C03746,0,1,58.6,1.3,0,1,annual
C03747,1,1,60.0,0.4,1,1,monthly
C03748,1,1,60.0,3.2,1,0,monthly
C03749,1,1,60.0,6.3,1,0,monthly
C03750,1,0,60.0,2.4,0,1,monthly
C03751,0,0,60.0,5.2,1,0,monthly
C03752,0,0,60.0,0.9,0,0,annual
C03753,1,0,60.0,5.4,0,0,monthly
C03754,1,1,60.0,0.3,1,0,annual
C03755,1,0,58.2,2.0,1,1,monthly
C03756,1,0,46.0,0.4,0,1,monthly
C03757,1,1,50.5,2.7,1,0,annual
C03758,0,1,60.0,1.7,1,0,monthly
C03759,1,1,60.0,3.9,0,1,monthly
C03760,1,0,60.0,3.1,0,1,monthly
C03761,1,1,60.0,3.3,0,0,annual
C03762,0,1,60.0,2.2,1,0,monthly
C03763,0,1,60.0,6.2,0,0,monthly
C03764,1,0,60.0,0.9,0,2,annual
C03765,1,0,60.0,4.8,1,1,monthly
C03766,1,0,60.0,3.1,1,1,monthly
C03767,0,1,55.3,4.0,1,0,monthly
C03768,0,1,60.0,6.6,0,1,monthly
C03769,0,0,60.0,4.5,1,2,monthly
C03770,1,1,60.0,3.5,1,4,annual
C03771,0,1,60.0,4.6,0,0,monthly
C03772,0,1,40.5,4.6,0,1,monthly
C03773,1,1,60.0,1.6,1,0,monthly
C03774,1,1,60.0,1.2,1,0,monthly
C03775,1,0,60.0,2.4,0,1,monthly
C03776,0,1,60.0,3.3,0,1,monthly
C03777,0,0,60.0,3.1,1,0,monthly
C03778,0,0,55.3,3.9,1,0,monthly
C03779,1,1,57.7,3.9,1,0,monthly
C03780,1,0,60.0,4.6,1,0,monthly
C03781,1,0,60.0,2.4,0,0,monthly
C03782,0,1,60.0,6.5,1,0,monthly
C03783,0,0,60.0,1.0,0,2,monthly
C03784,1,1,60.0,2.6,1,0,monthly
C03785,0,1,60.0,1.8,1,0,annual
C03786,0,1,57.4,3.3,1,1,monthly
C03787,0,1,60.0,3.7,1,0,annual
C03788,1,0,49.4,3.4,0,0,annual
C03789,0,1,60.0,2.2,0,1,monthly
C03790,0,0,60.0,3.0,0,0,monthly
C03791,1,0,60.0,0.5,1,0,annual
C03792,1,0,60.0,3.1,1,2,monthly
C03793,0,0,60.0,5.8,0,0,monthly
C03794,1,1,60.0,1.3,1,1,annual
C03795,1,1,60.0,1.4,0,0,annual
C03796,0,0,46.5,0.3,1,0,monthly
C03797,1,0,60.0,2.1,1,0,annual
C03798,0,0,47.4,3.8,1,1,monthly
C03799,0,0,60.0,1.4,0,1,annual
C03800,0,0,57.4,6.8,1,2,monthly
C03801,0,0,60.0,1.4,0,0,monthly
C03802,1,0,45.9,1.4,0,3,annual
C03803,1,0,60.0,1.3,1,0,monthly
C03804,1,1,60.0,6.0,1,0,monthly
C03805,1,1,60.0,3.7,0,0,monthly
C03806,1,1,60.0,2.1,1,2,monthly
C03807,0,0,60.0,1.2,1,1,annual
C03808,0,0,60.0,3.1,1,0,monthly
C03809,1,0,60.0,4.0,1,1,monthly
C03810,0,0,60.0,9.4,0,0,monthly
C03811,0,0,46.9,2.5,0,0,monthly
C03812,1,1,60.0,1.7,1,0,monthly
C03813,0,1,60.0,1.4,0,0,monthly
C03814,0,1,46.6,6.7,1,0,monthly
C03815,1,1,60.0,3.5,0,0,monthly
C03816,1,0,60.0,1.7,1,1,monthly
C03817,1,1,42.7,1.5,1,1,annual
C03818,1,0,60.0,3.8,1,2,monthly
C03819,0,1,60.0,2.3,1,0,annual
C03820,1,1,60.0,6.0,0,0,annual
C03821,1,1,60.0,0.8,0,2,monthly
C03822,0,1,60.0,1.8,1,1,annual
C03823,0,1,60.0,4.0,1,2,monthly
C03824,0,0,60.0,3.0,1,1,annual
C03825,1,1,60.0,1.9,1,0,monthly
C03826,0,1,60.0,1.6,1,0,monthly
C03827,1,1,60.0,1.7,1,0,annual
C03828,0,1,44.7,5.2,0,0,annual
C03829,0,0,51.4,2.2,1,1,monthly
C03830,1,0,60.0,3.7,0,0,monthly
C03831,1,0,60.0,3.9,0,0,annual
C03832,0,0,53.4,0.8,1,0,monthly
C03833,1,1,60.0,1.3,1,1,monthly
C03834,0,0,60.0,1.6,0,1,monthly
C03835,0,0,60.0,2.3,1,2,annual
C03836,1,1,60.0,1.5,0,0,annual
C03837,1,1,60.0,1.7,0,1,annual
C03838,0,1,60.0,3.2,0,0,monthly
C03839,0,0,60.0,1.4,1,0,annual
C03840,1,1,60.0,4.8,0,1,monthly
C03841,0,1,60.0,4.9,0,2,annual
C03842,0,1,55.8,2.9,0,0,monthly
C03843,0,0,60.0,6.1,0,2,monthly
C03844,1,0,60.0,1.9,0,1,annual
C03845,1,0,60.0,5.4,0,1,monthly
C03846,1,0,60.0,1.3,0,0,monthly
C03847,0,1,60.0,3.7,1,0,monthly
C03848,0,1,56.6,4.0,0,0,annual
C03849,0,1,60.0,4.4,1,1,monthly
C03850,0,0,55.3,4.3,0,2,monthly
C03851,0,0,60.0,2.8,0,2,monthly
C03852,0,1,41.7,0.9,1,0,monthly
C03853,1,0,60.0,8.1,1,1,monthly
C03854,1,0,24.4,3.1,1,0,annual
C03855,0,0,60.0,1.2,0,2,annual
C03856,1,1,60.0,3.5,1,1,monthly
C03857,1,1,60.0,2.4,1,1,annual
C03858,1,1,60.0,2.3,1,0,monthly
C03859,0,1,60.0,3.4,1,0,monthly
C03860,1,0,58.9,0.7,0,2,monthly
C03861,1,1,56.9,2.8,0,0,monthly
C03862,0,0,60.0,3.3,1,0,annual
C03863,1,1,60.0,1.1,0,0,annual
C03864,0,1,60.0,3.4,1,0,annual
C03865,0,0,60.0,4.3,0,2,annual
C03866,1,1,60.0,3.1,1,1,monthly
C03867,1,1,60.0,2.2,0,1,monthly
C03868,0,0,50.5,3.5,0,0,monthly
C03869,1,1,60.0,1.2,1,0,annual
C03870,0,0,42.1,3.1,0,1,monthly
C03871,1,1,43.7,7.3,0,0,annual
C03872,0,0,60.0,0.6,0,1,annual
C03873,1,0,60.0,2.4,1,0,monthly
C03874,1,0,60.0,3.1,1,1,monthly
C03875,0,1,60.0,2.4,1,2,monthly
C03876,1,0,60.0,2.6,1,0,monthly
C03877,0,1,42.1,4.5,0,1,annual
C03878,1,0,60.0,0.8,0,1,monthly
C03879,1,0,60.0,6.1,0,2,monthly
C03880,1,1,45.5,0.2,1,0,annual
C03881,1,0,60.0,3.2,1,0,monthly
C03882,0,0,60.0,6.3,0,1,monthly
C03883,0,0,45.0,3.5,0,1,monthly
C03884,0,1,60.0,0.3,0,0,monthly
C03885,0,0,60.0,4.7,0,0,annual
C03886,0,0,60.0,5.6,0,2,monthly
C03887,1,1,58.6,7.5,0,1,monthly
C03888,1,1,52.6,3.7,0,0,monthly
C03889,0,1,60.0,4.5,1,0,monthly
C03890,0,1,60.0,2.8,0,0,monthly
C03891,1,1,60.0,1.0,1,1,annual
C03892,0,0,60.0,0.9,0,1,monthly
C03893,1,1,54.5,4.1,1,1,annual
C03894,0,1,60.0,1.9,0,0,monthly
C03895,1,1,60.0,1.3,1,0,monthly
C03896,1,1,60.0,2.1,0,2,annual
C03897,1,0,60.0,0.7,0,1,monthly
C03898,1,1,60.0,10.7,1,0,monthly
C03899,1,1,60.0,2.4,1,0,monthly
C03900,0,0,60.0,1.7,0,0,annual
C03901,0,1,52.0,2.2,0,2,monthly
C03902,1,0,60.0,2.6,0,1,monthly
C03903,1,1,60.0,3.7,1,0,monthly
C03904,0,1,57.9,2.1,1,0,monthly
C03905,0,0,60.0,6.0,0,0,monthly
C03906,1,0,60.0,3.0,0,0,annual
C03907,0,0,38.1,2.1,1,0,annual
C03908,0,1,45.9,3.0,0,0,monthly
C03909,1,1,60.0,3.2,1,0,monthly
C03910,0,0,60.0,1.0,1,1,monthly
C03911,0,1,60.0,1.2,1,3,monthly
C03912,1,1,60.0,2.6,0,1,annual
C03913,1,0,60.0,0.3,1,1,monthly
C03914,0,0,38.3,4.3,0,0,monthly
C03915,0,0,60.0,2.2,1,0,monthly
C03916,1,0,49.7,3.0,1,0,monthly
C03917,1,0,60.0,5.2,1,0,monthly
C03918,0,1,60.0,1.7,1,1,annual
C03919,0,1,60.0,4.1,0,1,monthly
C03920,1,0,60.0,1.9,1,1,monthly
C03921,0,1,60.0,4.4,0,1,monthly
C03922,1,1,53.9,5.2,1,1,annual
C03923,0,0,49.0,2.1,0,1,monthly
C03924,1,0,44.7,1.8,0,0,monthly
C03925,0,0,43.7,4.2,0,0,monthly
C03926,0,1,60.0,1.8,0,0,monthly
C03927,0,0,60.0,0.7,1,2,monthly
C03928,0,0,58.6,5.1,1,0,monthly
C03929,0,0,60.0,1.9,1,0,monthly
C03930,1,1,60.0,4.5,0,0,monthly
C03931,0,0,58.6,1.1,0,2,monthly
C03932,0,1,60.0,3.8,1,2,annual
C03933,1,0,48.0,4.2,0,1,monthly
C03934,0,0,60.0,3.1,1,2,monthly
C03935,1,0,51.5,3.4,0,2,monthly
C03936,0,1,60.0,1.7,1,1,annual
C03937,0,0,60.0,6.9,1,2,annual
C03938,0,0,60.0,4.1,1,2,annual
C03939,1,0,60.0,2.4,1,0,monthly
C03940,0,0,60.0,5.3,1,0,annual
C03941,0,0,56.7,1.5,1,0,monthly
C03942,0,1,60.0,1.6,0,0,monthly
C03943,1,0,60.0,3.2,0,1,monthly
C03944,0,1,60.0,4.2,1,1,monthly
C03945,1,1,60.0,1.6,1,0,monthly
C03946,0,0,60.0,1.7,1,1,monthly
C03947,1,1,60.0,0.6,1,3,monthly
C03948,1,1,53.8,1.5,0,0,annual
C03949,0,0,60.0,5.8,1,0,monthly
C03950,0,0,60.0,0.8,0,0,monthly
C03951,0,0,60.0,1.9,1,1,annual
C03952,1,0,60.0,2.3,0,1,monthly
C03953,1,0,60.0,1.7,0,0,monthly
C03954,1,0,60.0,2.1,0,1,annual
C03955,0,1,60.0,4.4,1,0,monthly
C03956,0,1,60.0,2.8,1,0,monthly
C03957,0,1,58.1,2.3,1,1,annual
C03958,0,1,60.0,3.9,0,1,monthly
C03959,0,0,58.4,2.7,0,0,annual
C03960,1,1,60.0,4.7,1,0,monthly
C03961,1,0,60.0,1.6,0,0,monthly
C03962,0,0,60.0,6.4,1,1,monthly
C03963,0,0,60.0,1.1,1,1,annual
C03964,1,1,53.9,1.2,0,0,monthly
C03965,0,0,60.0,2.6,1,2,annual
C03966,1,0,60.0,0.4,1,0,monthly
C03967,0,1,52.7,3.4,1,1,annual
C03968,1,0,60.0,1.4,1,5,monthly
C03969,1,1,60.0,2.2,1,1,monthly
C03970,0,1,60.0,1.4,1,0,annual
C03971,1,0,59.3,0.3,0,2,monthly
C03972,1,1,60.0,2.8,0,0,monthly
C03973,0,0,60.0,8.4,0,1,annual
C03974,0,0,60.0,2.1,0,1,annual
C03975,0,0,60.0,3.2,0,2,monthly
C03976,1,1,60.0,2.7,1,0,monthly
C03977,0,0,60.0,3.7,1,0,monthly
C03978,1,1,60.0,0.2,0,0,annual
C03979,0,1,60.0,3.3,0,0,annual
C03980,1,1,52.8,2.6,1,1,monthly
C03981,1,1,60.0,3.0,0,0,monthly
C03982,0,0,57.2,1.0,0,0,monthly
C03983,0,1,60.0,4.3,1,2,monthly
C03984,0,1,60.0,1.4,1,0,annual
C03985,0,0,60.0,2.2,1,0,annual
C03986,0,0,60.0,2.5,1,1,annual
C03987,1,0,60.0,3.3,0,3,annual
C03988,1,0,60.0,2.4,1,2,monthly
C03989,1,1,60.0,4.5,1,0,monthly
C03990,1,1,60.0,1.4,1,1,monthly
C03991,0,0,43.2,7.2,0,2,monthly
C03992,1,0,45.9,7.0,1,0,monthly
C03993,0,0,60.0,3.6,0,1,monthly
C03994,0,1,60.0,1.1,1,0,monthly
C03995,1,1,60.0,1.1,1,0,annual
C03996,1,1,60.0,5.4,1,2,annual
C03997,1,0,60.0,1.3,1,0,annual
C03998,1,0,60.0,6.8,0,0,monthly
C03999,0,1,60.0,5.2,0,0,monthly
C04000,0,0,60.0,1.3,0,1,monthly
